EmployeeID,Age,PastEmployee,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
889,39,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Married,6472,1,Yes,15,3,1,9,2,3,9,8,5,8
890,30,No,Travel_Frequently,Research & Development,2,4,Technical Degree,4,Female,2,1,Research Scientist,1,Single,4968,0,No,16,3,0,10,2,3,9,7,0,7
891,27,No,Travel_Rarely,Research & Development,8,3,Medical,3,Female,3,1,Research Scientist,4,Single,3445,1,No,11,3,0,6,5,2,6,2,1,4
892,29,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,4,2,Healthcare Representative,3,Single,6294,8,Yes,12,3,0,10,5,4,3,2,0,2
893,34,No,Travel_Rarely,Research & Development,2,4,Medical,4,Male,4,1,Research Scientist,4,Married,2932,0,Yes,14,3,3,6,3,3,5,0,1,2
894,38,No,Travel_Frequently,Research & Development,2,2,Medical,3,Female,2,1,Laboratory Technician,2,Married,2468,4,No,14,3,1,9,4,2,6,1,0,5
895,29,No,Travel_Rarely,Research & Development,4,3,Technical Degree,4,Female,2,1,Research Scientist,1,Divorced,2109,1,No,13,3,1,1,2,3,1,0,0,0
896,30,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Male,4,2,Healthcare Representative,3,Married,5294,3,No,16,3,1,10,3,3,7,0,1,7
897,32,No,Non-Travel,Research & Development,5,4,Technical Degree,2,Male,3,1,Research Scientist,2,Single,2718,2,No,14,3,0,12,3,3,7,7,0,7
898,38,No,Travel_Rarely,Research & Development,18,3,Medical,2,Male,1,2,Healthcare Representative,4,Married,5811,3,Yes,16,3,1,15,2,3,1,0,1,0
899,43,Yes,Travel_Frequently,Research & Development,17,3,Technical Degree,3,Male,2,1,Research Scientist,3,Married,2437,9,Yes,16,3,1,6,4,3,1,0,0,0
900,42,No,Travel_Rarely,Research & Development,12,3,Medical,2,Male,3,1,Laboratory Technician,2,Divorced,2766,8,No,22,4,3,7,6,2,5,3,0,4
901,55,No,Travel_Rarely,Research & Development,2,3,Medical,3,Male,2,5,Research Director,1,Married,19038,8,No,12,3,3,34,2,3,1,0,0,0
902,33,No,Non-Travel,Research & Development,4,3,Technical Degree,4,Male,3,2,Research Scientist,2,Divorced,3055,5,No,15,3,2,11,2,2,9,8,1,7
903,41,No,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Divorced,2289,1,No,20,4,2,5,2,3,5,3,0,4
904,53,No,Non-Travel,Research & Development,1,4,Medical,1,Female,2,4,Manufacturing Director,3,Married,12965,4,Yes,20,4,3,27,2,2,3,2,0,2
905,38,No,Travel_Rarely,Research & Development,6,2,Other,4,Female,2,1,Laboratory Technician,3,Married,3702,1,No,11,3,1,5,3,3,5,4,0,4
906,22,Yes,Travel_Rarely,Research & Development,8,1,Medical,3,Female,3,1,Laboratory Technician,1,Married,2398,1,Yes,17,3,0,1,6,3,1,0,0,0
907,51,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,3,3,Manager,3,Married,13116,2,No,11,3,0,15,2,3,2,2,2,2
908,46,No,Travel_Rarely,Research & Development,2,4,Medical,3,Male,3,5,Research Director,4,Divorced,19328,7,Yes,17,3,1,24,3,3,2,1,2,2
909,36,No,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,3,3,Healthcare Representative,1,Married,8321,7,Yes,13,3,1,15,1,3,12,8,5,7
910,44,Yes,Travel_Frequently,Research & Development,1,2,Medical,3,Male,3,1,Research Scientist,2,Divorced,2342,1,Yes,12,3,3,6,2,2,5,3,2,3
911,33,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Male,4,1,Research Scientist,1,Married,3143,6,No,19,3,1,14,1,3,10,8,7,6
912,28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,3,1,Research Scientist,4,Married,2044,1,No,11,3,1,5,6,4,5,3,0,3
913,39,No,Travel_Rarely,Research & Development,10,1,Medical,3,Male,3,3,Research Director,3,Single,13464,7,No,21,4,0,9,3,3,4,3,2,2
914,40,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,3377,4,No,17,3,1,7,5,2,4,3,0,2
915,42,No,Travel_Rarely,Research & Development,13,3,Medical,2,Male,4,2,Healthcare Representative,1,Married,5538,5,No,18,3,2,10,2,2,0,0,0,0
916,35,No,Non-Travel,Research & Development,2,2,Medical,2,Male,3,2,Manufacturing Director,4,Divorced,5762,2,No,14,3,1,15,6,3,7,7,1,7
917,34,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,5346,4,No,17,3,1,11,3,2,7,1,0,7
918,37,Yes,Travel_Rarely,Research & Development,10,4,Medical,4,Male,3,2,Manufacturing Director,1,Single,4213,1,No,15,3,0,10,4,1,10,3,0,8
919,43,No,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,3,1,Research Scientist,3,Single,2438,4,No,13,3,0,7,2,2,3,2,1,2
920,41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,2,Male,4,2,Healthcare Representative,2,Single,6870,3,No,12,3,0,11,3,1,3,2,1,2
921,30,No,Travel_Rarely,Research & Development,10,3,Medical,1,Female,3,3,Manufacturing Director,3,Single,9667,9,No,14,3,0,9,3,3,7,7,0,2
922,46,Yes,Travel_Rarely,Research & Development,21,2,Medical,4,Female,3,2,Healthcare Representative,2,Married,8926,4,No,22,4,1,13,2,4,9,7,3,7
923,40,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,2,Healthcare Representative,4,Divorced,6513,4,No,17,3,1,12,3,3,5,3,0,3
924,35,No,Travel_Rarely,Research & Development,23,4,Medical,2,Male,1,1,Laboratory Technician,3,Married,2705,0,No,16,3,1,6,2,4,5,4,0,3
925,47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,2,3,Manufacturing Director,2,Divorced,10333,8,Yes,12,3,1,28,4,3,22,11,14,10
926,40,No,Travel_Rarely,Research & Development,12,3,Life Sciences,2,Female,3,2,Healthcare Representative,1,Divorced,4448,2,No,12,3,1,15,3,3,7,4,7,7
927,54,No,Travel_Rarely,Research & Development,7,4,Medical,4,Female,3,2,Research Scientist,4,Married,6854,4,No,15,3,1,14,2,2,7,1,1,7
928,28,No,Travel_Rarely,Research & Development,1,3,Medical,3,Female,3,1,Research Scientist,1,Married,3591,1,No,25,4,1,3,3,3,3,2,1,2
929,58,No,Travel_Frequently,Research & Development,15,4,Life Sciences,1,Male,3,4,Research Director,3,Married,15787,2,Yes,14,3,0,23,3,3,2,2,2,2
930,18,No,Non-Travel,Research & Development,14,3,Medical,2,Female,3,1,Research Scientist,3,Single,1514,1,No,16,3,0,0,4,1,0,0,0,0
931,36,No,Travel_Rarely,Research & Development,2,4,Other,4,Female,3,2,Research Scientist,2,Married,6962,4,Yes,22,4,1,15,2,3,1,0,0,0
932,27,No,Travel_Frequently,Research & Development,5,2,Life Sciences,4,Female,3,1,Laboratory Technician,4,Single,2379,0,Yes,14,3,0,6,3,2,5,4,0,2
933,29,No,Travel_Frequently,Research & Development,20,1,Medical,4,Male,3,1,Laboratory Technician,4,Married,3812,1,No,13,3,0,11,3,4,11,8,3,10
934,42,No,Non-Travel,Research & Development,10,4,Technical Degree,3,Male,3,1,Research Scientist,3,Married,2936,3,No,22,4,2,10,1,2,6,3,3,3
935,47,No,Travel_Rarely,Research & Development,9,4,Life Sciences,2,Female,3,1,Laboratory Technician,3,Single,2105,4,No,12,3,0,7,2,3,2,2,2,0
936,46,No,Travel_Rarely,Research & Development,2,2,Life Sciences,4,Male,3,3,Manufacturing Director,4,Divorced,8578,3,No,14,3,1,12,4,2,9,8,4,7
937,29,No,Travel_Rarely,Research & Development,29,1,Life Sciences,4,Male,1,2,Healthcare Representative,3,Divorced,6384,8,No,17,3,2,11,3,3,7,0,1,6
938,42,No,Travel_Rarely,Research & Development,8,3,Life Sciences,4,Male,3,1,Laboratory Technician,3,Single,3968,4,No,13,3,0,8,3,3,0,0,0,0
939,43,No,Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,5,Manager,3,Married,19392,7,No,13,3,0,21,2,3,16,12,6,14
940,48,No,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,2,5,Research Director,2,Married,19665,4,No,12,3,0,29,3,3,22,10,12,9
941,29,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,4,Male,2,1,Research Scientist,4,Single,2439,1,Yes,24,4,0,1,3,2,1,0,1,0
942,27,No,Travel_Frequently,Research & Development,15,3,Life Sciences,4,Female,2,1,Research Scientist,1,Married,4774,0,No,19,3,1,8,2,2,7,6,7,3
943,39,No,Travel_Rarely,Research & Development,19,4,Other,4,Male,3,2,Research Scientist,4,Divorced,3902,8,No,14,3,3,7,2,3,2,2,2,2
944,55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,2,1,Research Scientist,4,Married,2662,8,No,20,4,1,19,2,4,5,2,0,4
945,22,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,4,Male,3,1,Research Scientist,2,Single,2472,1,Yes,23,4,0,1,2,3,1,0,0,0
946,31,No,Travel_Rarely,Research & Development,20,3,Life Sciences,2,Male,3,2,Laboratory Technician,3,Divorced,4197,1,No,11,3,1,10,2,3,10,8,0,2
947,29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,4,Male,3,1,Laboratory Technician,1,Single,2062,3,No,14,3,0,11,2,3,3,2,1,2
948,37,No,Travel_Rarely,Research & Development,7,4,Medical,4,Male,3,2,Research Scientist,1,Married,4284,5,Yes,22,4,1,16,2,3,5,3,0,4
949,35,No,Travel_Rarely,Research & Development,16,2,Other,4,Female,2,2,Manufacturing Director,2,Married,4788,0,Yes,11,3,0,4,2,3,3,2,0,2
950,45,No,Travel_Rarely,Research & Development,25,2,Life Sciences,2,Female,2,2,Manufacturing Director,4,Married,5906,0,No,13,3,2,10,2,2,9,8,3,8
951,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,4,Manager,1,Divorced,16823,2,No,11,3,1,22,3,3,19,7,11,16
952,26,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,2,1,Research Scientist,3,Married,2933,1,Yes,13,3,1,1,3,2,1,0,1,0
953,48,No,Travel_Frequently,Research & Development,22,3,Medical,4,Female,3,4,Manager,4,Divorced,17174,3,No,11,3,1,24,3,3,22,17,4,7
954,44,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,4,2,Healthcare Representative,1,Married,5033,2,No,15,3,1,10,5,3,2,0,2,2
955,34,Yes,Non-Travel,Research & Development,16,4,Technical Degree,4,Male,1,1,Research Scientist,1,Married,2307,1,Yes,23,4,1,5,2,3,5,2,3,0
956,56,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,2587,1,No,16,3,0,5,3,3,4,2,1,0
957,42,No,Travel_Rarely,Research & Development,6,3,Medical,3,Male,3,3,Research Director,1,Married,13348,9,No,13,3,1,18,3,4,13,7,5,7
958,31,No,Travel_Rarely,Research & Development,4,3,Medical,1,Female,4,1,Laboratory Technician,3,Divorced,3978,8,No,12,3,1,4,0,2,2,2,2,2
959,26,No,Travel_Frequently,Research & Development,6,3,Other,3,Male,4,1,Laboratory Technician,4,Married,2544,0,No,18,3,1,8,3,3,7,7,7,7
960,45,No,Travel_Frequently,Research & Development,1,4,Medical,2,Male,3,2,Healthcare Representative,3,Single,5399,4,No,12,3,0,12,3,3,4,2,0,3
961,27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,3,1,Research Scientist,2,Married,2226,1,No,11,3,1,6,3,2,5,3,1,2
962,34,No,Travel_Frequently,Research & Development,22,4,Other,3,Male,2,2,Research Scientist,4,Married,5747,1,Yes,15,3,0,16,3,3,15,10,6,11
963,47,No,Non-Travel,Research & Development,14,4,Technical Degree,3,Male,3,2,Research Scientist,2,Married,5467,8,No,18,3,1,16,4,4,8,7,1,7
964,39,No,Travel_Rarely,Research & Development,9,2,Medical,1,Male,3,2,Manufacturing Director,1,Married,5151,1,No,25,4,1,10,3,3,10,0,7,9
965,38,No,Travel_Frequently,Research & Development,8,3,Medical,4,Female,2,2,Research Scientist,2,Divorced,2133,1,Yes,16,3,1,20,3,3,20,11,0,7
966,32,Yes,Travel_Frequently,Research & Development,5,2,Life Sciences,1,Female,4,1,Research Scientist,3,Single,2432,3,Yes,14,3,0,8,2,3,4,1,0,3
967,38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,2,Male,3,1,Research Scientist,4,Divorced,4771,2,No,19,3,2,10,0,4,5,2,0,3
968,49,No,Travel_Frequently,Research & Development,2,1,Life Sciences,2,Male,3,5,Research Director,4,Married,19161,3,No,15,3,0,28,3,3,5,4,4,3
969,28,No,Non-Travel,Research & Development,16,3,Medical,3,Male,3,1,Research Scientist,3,Single,2144,1,No,14,3,0,5,3,2,5,3,1,4
970,31,No,Non-Travel,Research & Development,3,2,Medical,3,Male,3,1,Research Scientist,1,Divorced,3065,1,Yes,13,3,1,4,3,4,4,2,2,3
971,36,No,Non-Travel,Research & Development,9,4,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,2810,1,No,22,4,0,5,3,3,5,4,0,2
972,26,No,Travel_Rarely,Research & Development,1,3,Medical,3,Male,3,1,Laboratory Technician,1,Single,2867,0,No,13,3,0,8,6,2,7,7,7,6
973,29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,3,2,Healthcare Representative,1,Married,5373,0,No,12,3,1,6,5,2,5,3,0,2
974,32,No,Non-Travel,Research & Development,15,4,Medical,3,Female,3,2,Healthcare Representative,4,Divorced,6667,5,No,18,3,1,9,6,3,5,1,1,2
975,31,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,1,2,Research Scientist,1,Married,5003,1,No,21,4,0,10,6,3,10,8,8,7
976,28,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Male,2,1,Laboratory Technician,4,Divorced,2367,5,No,12,3,1,6,2,2,4,1,0,3
977,32,No,Travel_Rarely,Research & Development,5,4,Life Sciences,4,Male,2,2,Manufacturing Director,4,Single,9679,8,No,24,4,0,8,1,3,1,0,0,0
978,54,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Female,3,2,Research Scientist,3,Married,2897,3,No,11,3,2,9,6,2,4,3,2,3
979,33,No,Travel_Frequently,Research & Development,7,2,Life Sciences,4,Male,3,2,Healthcare Representative,3,Divorced,5968,1,No,20,4,3,9,2,3,9,7,2,8
980,43,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Male,3,3,Healthcare Representative,3,Married,7510,1,No,17,3,1,10,1,3,10,9,0,9
981,31,No,Travel_Rarely,Research & Development,2,1,Medical,4,Female,1,1,Laboratory Technician,4,Divorced,1129,1,Yes,11,3,3,1,4,3,1,0,0,0
982,42,No,Non-Travel,Research & Development,23,2,Life Sciences,4,Male,2,2,Research Scientist,3,Single,4332,1,No,12,3,0,20,2,3,20,9,3,7
983,31,No,Non-Travel,Research & Development,10,3,Medical,3,Female,3,3,Research Director,3,Married,11031,4,No,20,4,1,13,2,4,11,7,4,8
984,54,No,Travel_Rarely,Research & Development,10,3,Medical,3,Female,3,2,Manufacturing Director,1,Single,4440,6,Yes,19,3,0,9,3,3,5,2,1,4
985,24,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Male,2,2,Healthcare Representative,3,Single,4617,1,No,12,3,0,4,2,2,4,3,1,2
986,23,No,Travel_Rarely,Research & Development,12,2,Other,4,Male,3,1,Laboratory Technician,4,Single,2647,1,No,13,3,0,5,6,4,5,2,1,4
987,40,No,Travel_Frequently,Research & Development,11,3,Technical Degree,4,Female,3,2,Laboratory Technician,3,Married,6323,1,No,11,3,1,10,2,4,10,9,9,4
988,30,No,Travel_Rarely,Research & Development,1,2,Medical,4,Male,3,1,Laboratory Technician,2,Married,3748,1,No,13,3,0,12,6,2,12,8,1,7
989,25,No,Travel_Rarely,Research & Development,2,1,Other,4,Male,3,1,Laboratory Technician,3,Divorced,3977,6,Yes,19,3,1,7,2,2,2,2,0,2
990,47,No,Travel_Rarely,Research & Development,25,3,Medical,1,Male,3,3,Healthcare Representative,3,Single,8633,2,No,23,4,0,25,3,3,17,14,12,11
991,33,No,Non-Travel,Research & Development,1,2,Medical,2,Male,2,1,Laboratory Technician,3,Divorced,2008,1,No,12,3,3,1,2,2,1,1,0,0
992,38,No,Travel_Frequently,Research & Development,6,4,Life Sciences,1,Male,2,2,Manufacturing Director,3,Married,5321,2,No,11,3,1,10,1,3,8,3,7,7
993,42,No,Travel_Rarely,Research & Development,18,4,Life Sciences,4,Male,3,2,Research Scientist,1,Divorced,5410,6,Yes,17,3,1,9,3,2,4,3,1,2
994,41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,3,1,Research Scientist,4,Married,2782,3,No,22,4,1,12,3,3,5,3,1,0
995,47,No,Non-Travel,Research & Development,1,1,Medical,3,Female,3,3,Research Director,2,Married,11957,0,No,18,3,2,14,3,1,13,8,5,12
996,35,No,Travel_Rarely,Research & Development,11,4,Medical,4,Male,3,1,Laboratory Technician,3,Married,2660,7,Yes,11,3,1,5,3,3,2,2,2,2
997,22,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,3,1,Research Scientist,3,Single,3375,0,No,12,3,0,4,2,4,3,2,1,2
998,35,No,Travel_Rarely,Research & Development,9,4,Medical,2,Male,3,2,Research Scientist,3,Single,5098,1,No,19,3,0,10,5,3,10,7,0,8
999,33,No,Travel_Rarely,Research & Development,15,2,Medical,2,Female,3,2,Healthcare Representative,4,Married,4878,0,Yes,13,3,1,10,6,3,9,7,8,1
1000,32,No,Travel_Rarely,Research & Development,29,4,Life Sciences,3,Female,2,1,Laboratory Technician,2,Single,2837,1,No,13,3,0,6,3,3,6,2,4,1
1001,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,1,Laboratory Technician,4,Married,2406,8,No,19,3,2,8,3,2,1,0,0,0
1002,39,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,3,2,Research Scientist,4,Single,4108,7,No,13,3,0,18,2,3,7,7,1,7
1003,38,No,Travel_Rarely,Research & Development,10,3,Medical,2,Female,1,3,Research Director,3,Married,13206,3,No,12,3,1,20,3,3,18,16,1,11
1004,37,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3,Female,4,3,Research Director,4,Married,13744,1,Yes,25,4,1,16,2,3,16,11,6,8
1005,44,No,Travel_Rarely,Research & Development,1,3,Medical,2,Male,3,1,Research Scientist,4,Single,2436,6,Yes,12,3,0,6,2,3,4,3,1,2
1006,39,No,Non-Travel,Research & Development,9,3,Life Sciences,4,Male,3,5,Manager,4,Single,19431,2,No,13,3,0,21,3,2,6,0,1,3
1007,36,No,Travel_Frequently,Research & Development,4,2,Life Sciences,4,Female,3,2,Manufacturing Director,2,Divorced,5131,7,No,13,3,3,18,3,3,4,2,0,2
1008,56,No,Non-Travel,Research & Development,1,4,Life Sciences,3,Male,3,2,Healthcare Representative,3,Divorced,6306,1,No,21,4,1,13,2,2,13,12,1,9
1009,29,Yes,Travel_Rarely,Research & Development,1,4,Medical,1,Male,3,1,Research Scientist,4,Married,4787,9,Yes,14,3,3,4,3,4,2,2,2,2
1010,42,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,3,5,Manager,3,Married,18880,5,No,11,3,0,24,2,2,22,6,4,14
1011,56,Yes,Travel_Rarely,Research & Development,7,2,Technical Degree,4,Male,3,1,Laboratory Technician,3,Married,2339,8,No,11,3,1,14,4,1,10,9,9,8
1012,41,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,2,4,Manufacturing Director,2,Married,13570,0,No,23,4,1,21,3,3,20,7,0,10
1013,32,No,Travel_Rarely,Research & Development,2,3,Technical Degree,4,Male,3,1,Research Scientist,1,Single,2439,1,No,14,3,0,4,4,3,4,2,1,2
1014,40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Male,2,1,Research Scientist,3,Single,2809,2,No,14,3,0,8,2,3,2,2,2,2
1015,35,No,Travel_Frequently,Research & Development,18,4,Life Sciences,3,Male,3,2,Healthcare Representative,3,Married,5689,1,Yes,14,3,2,10,2,4,10,2,0,2
1016,40,No,Travel_Rarely,Research & Development,2,4,Medical,3,Female,3,1,Research Scientist,3,Married,2001,2,No,14,3,3,20,2,3,5,3,0,2
1017,35,No,Travel_Rarely,Research & Development,1,4,Life Sciences,3,Female,1,1,Research Scientist,4,Married,2977,1,No,12,3,1,4,5,3,4,3,1,1
1018,29,No,Travel_Rarely,Research & Development,13,2,Other,4,Male,2,2,Laboratory Technician,2,Married,4025,4,Yes,13,3,1,10,2,3,4,3,0,3
1019,29,No,Travel_Rarely,Research & Development,28,4,Medical,4,Female,2,1,Research Scientist,1,Single,3785,1,No,14,3,0,5,3,1,5,4,0,4
1020,31,No,Non-Travel,Research & Development,5,3,Medical,2,Male,3,2,Manufacturing Director,1,Single,9936,0,No,19,3,0,10,2,3,9,4,1,7
1021,36,No,Travel_Frequently,Research & Development,23,2,Medical,3,Male,4,2,Laboratory Technician,4,Married,2571,4,No,17,3,1,17,3,3,5,2,0,3
1022,39,No,Travel_Rarely,Research & Development,6,1,Medical,4,Male,2,3,Healthcare Representative,1,Married,9991,4,No,15,3,1,9,5,3,7,7,1,7
1023,27,No,Travel_Rarely,Research & Development,4,3,Life Sciences,2,Male,4,2,Manufacturing Director,2,Married,6142,1,Yes,20,4,1,6,0,3,6,2,0,3
1024,34,No,Travel_Rarely,Research & Development,8,3,Medical,2,Male,4,2,Laboratory Technician,3,Married,4404,2,No,12,3,0,6,3,4,4,3,1,2
1025,41,Yes,Travel_Rarely,Sales,1,2,Life Sciences,2,Female,3,2,Sales Executive,4,Single,5993,8,Yes,11,3,0,8,0,1,6,4,0,5
1026,53,No,Travel_Rarely,Sales,2,4,Life Sciences,1,Female,2,4,Manager,4,Married,15427,2,No,16,3,0,31,3,3,25,8,3,7
1027,36,Yes,Travel_Rarely,Sales,9,4,Life Sciences,3,Male,2,1,Sales Representative,1,Single,3407,7,No,23,4,0,10,4,3,5,3,0,3
1028,42,No,Travel_Rarely,Sales,8,4,Marketing,3,Male,3,2,Sales Executive,2,Married,6825,0,No,11,3,1,10,2,3,9,7,4,2
1029,46,No,Travel_Rarely,Sales,2,4,Marketing,2,Female,3,5,Manager,1,Single,18947,3,No,12,3,0,22,2,2,2,2,2,1
1030,39,Yes,Travel_Rarely,Sales,5,3,Technical Degree,4,Male,3,2,Sales Representative,4,Married,2086,3,No,14,3,1,19,6,4,1,0,0,0
1031,50,Yes,Travel_Rarely,Sales,3,2,Marketing,1,Male,2,1,Sales Representative,3,Married,2683,1,Yes,14,3,0,3,2,3,3,2,0,2
1032,35,No,Travel_Rarely,Sales,2,3,Marketing,4,Female,3,1,Sales Representative,4,Married,2014,1,No,13,3,0,2,3,3,2,2,2,2
1033,33,No,Travel_Frequently,Sales,1,3,Life Sciences,3,Female,4,2,Sales Executive,1,Married,5376,2,No,19,3,2,10,3,3,5,3,1,3
1034,27,No,Travel_Frequently,Sales,8,3,Life Sciences,4,Male,3,3,Sales Executive,3,Single,8726,1,No,15,3,0,9,0,3,9,8,1,7
1035,34,No,Non-Travel,Sales,23,4,Marketing,2,Male,3,2,Sales Executive,3,Single,4568,0,No,20,4,0,10,2,3,9,5,8,7
1036,46,No,Travel_Frequently,Sales,5,4,Marketing,1,Male,3,2,Sales Executive,4,Single,5772,4,Yes,21,4,0,14,4,3,9,6,0,8
1037,44,No,Travel_Rarely,Sales,1,5,Marketing,2,Female,3,2,Sales Executive,1,Divorced,5454,5,Yes,21,4,1,9,2,2,4,3,1,3
1038,26,No,Travel_Rarely,Sales,23,3,Marketing,3,Female,2,2,Sales Executive,4,Married,4157,7,Yes,19,3,1,5,2,2,2,2,0,0
1039,35,No,Travel_Frequently,Sales,18,5,Life Sciences,2,Male,3,3,Sales Executive,1,Married,9069,1,No,22,4,1,9,3,2,9,8,1,8
1040,59,No,Travel_Rarely,Sales,25,3,Life Sciences,1,Female,3,3,Sales Executive,1,Single,7637,7,No,11,3,0,28,3,2,21,16,7,9
1041,59,No,Travel_Frequently,Sales,1,1,Life Sciences,1,Female,2,2,Sales Executive,3,Single,5473,7,No,11,3,0,20,2,2,4,3,1,3
1042,35,No,Travel_Rarely,Sales,1,4,Marketing,3,Male,2,2,Sales Executive,1,Single,4312,0,No,14,3,0,16,2,3,15,13,2,8
1043,55,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,3,3,Sales Executive,4,Married,10239,3,No,14,3,1,24,4,3,1,0,1,0
